MISSION, SETNO, SLAT, SLONG, ELAT, ELONG, SURFACE_TEMPERATURE, BOTTOM_TEMPERATURE, BOTTOM_SALINITY, HYDRO, SPEC, TOTWGT, COMM, SPEC_1
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,1930,0.001,LAMPSHELLS,BRYOZOANS BRACHIOPODA P.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,2212,0.499,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,2214,0.399,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,2511,0.008,JONAH CRAB,CANCER BOREALIS
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,2550,2.42,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,2559,0.06,HERMIT CRABS,PAGURIDAE F.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,3200,0.008,SEA MOUSE,APHRODITA HASTATA
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,4511,13.53,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,5100,0.0035,SEA SPIDER,PYCNOGONIDA S.P.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6101,0.124,CEREMASTER GRANULARIS,CEREMASTER GRANULARIS
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6111,0.009,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6114,0.0035,LEPTASTERIAS SP.,LEPTASTERIAS SP.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6114,0.008,LEPTASTERIAS SP.,LEPTASTERIAS SP.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6115,0.002,MUD STAR,CTENODISCUS CRISPATUS
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6117,0.105,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6118,0.035,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6121,0.153,PURPLE SUNSTAR,SOLASTER ENDECA
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,6125,0.012,PTERASTER MILITARIS,PTERASTER MILITARIS
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,8208,0.03,ANTHOZOA SEA ANEMONES,ACTINIARIA O.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,8367,0.016,PENNATULA ACULEATA,PENNATULA ACULEATA
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,8500,0.161,JELLYFISHES,SCYPHOZOA C.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,8600,0.16,SPONGES,PORIFERA P.
NED2020025,58,4254.99,6445.86,4256.25,6447.54,16.4,4.5,32.32,478819,9200,0.023,STONES AND ROCKS,STONES AND ROCKS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,11,7.68,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,12,0.776,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,13,1.544,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,14,11.563,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,16,4.168,POLLOCK,POLLACHIUS VIRENS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,23,0.877,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,23,234.97,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,40,1.26,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,41,0.408,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,60,8.89,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,200,7.96,BARNDOOR SKATE,DIPTURUS LAEVIS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,202,0.458,SMOOTH SKATE,MALACORAJA SENTA
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,220,113.98,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,2212,0.009,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,2214,0.205,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,2511,0.551,JONAH CRAB,CANCER BOREALIS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,4511,4.25,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,4521,0.044,OCTOPUS,OCTOPODA O.
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,5102,0.001,ANEMONE SEA SPIDER,PYCNOGONUM LITTORALE
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,6114,0.005,LEPTASTERIAS SP.,LEPTASTERIAS SP.
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,6117,0.059,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,6118,0.001,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,6202,0.001,OPHIACANTHA BIDENTATA,OPHIACANTHA BIDENTATA
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,8317,0.082,BOLOCERA SP.,BOLOCERA SP.
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,8511,0.287,PINK JELLYFISH,CYANEA CAPILLATA
NED2020025,59,4303.77,6459.39,4304.82,6457.47,15.7,7.9,33.92,478823,8600,0.554,SPONGES,PORIFERA P.
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,10,1.996,COD(ATLANTIC),GADUS MORHUA
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,11,5.51,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,12,0.404,WHITE HAKE,UROPHYCIS TENUIS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,13,0.375,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,14,10.11,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,16,10.16,POLLOCK,POLLACHIUS VIRENS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,23,51.91,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,40,0.764,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,41,0.574,WITCH FLOUNDER,GLYPTOCEPHALUS CYNOGLOSSUS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,60,1.66,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,220,318.12,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,300,0.202,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,2212,0.324,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,2511,0.681,JONAH CRAB,CANCER BOREALIS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,2550,4.24,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,4511,5.04,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,4521,0.091,OCTOPUS,OCTOPODA O.
NED2020025,60,4309.68,6509.61,4311.16,6508.31,15.5,6.8,33.5,478827,6101,0.027,CEREMASTER GRANULARIS,CEREMASTER GRANULARIS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,11,0.022,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,11,91.42,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,16,8.22,POLLOCK,POLLACHIUS VIRENS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,23,0.01,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,23,367.6,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,43,11.1,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,60,0.318,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,61,1.7,SHAD AMERICAN,ALOSA SAPIDISSIMA
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,201,0.844,THORNY SKATE,AMBLYRAJA RADIATA
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,220,20.88,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,320,5.04,SEA RAVEN,HEMITRIPTERUS AMERICANUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,340,0.002,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,1821,0.041,SEA SQUIRTS,ASCIDIA SP.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,2212,0.548,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,2511,0.472,JONAH CRAB,CANCER BOREALIS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,2521,0.002,HYAS COARCTATUS,HYAS COARCTATUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,2550,1.82,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,2893,0.001,NYMPHON SP.,NYMPHON SP.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,2990,0.037,BARNACLES,CIRRIPEDIA S.C.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,4400,0.001,SEA SLUGS,NUDIBRANCHIA O.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,4511,2.58,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,4521,0.008,OCTOPUS,OCTOPODA O.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,6111,0.005,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,6114,0.006,LEPTASTERIAS SP.,LEPTASTERIAS SP.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,6117,0.086,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,6118,0.016,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,6126,0.054,PTERASTER PULVILLUS,PTERASTER PULVILLUS
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,8600,0.141,SPONGES,PORIFERA P.
NED2020025,61,4258.6,6530.33,4257.47,6532.13,14.5,4.4,32.45,478831,8605,1.066,POLYMASTIA F.,POLYMASTIA F.
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,11,0.192,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,11,42.78,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,13,1.2,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,14,0.17,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,16,3.42,POLLOCK,POLLACHIUS VIRENS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,23,0.435,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,23,207.25,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,40,2,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,42,0.214,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,43,2.92,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,220,32.38,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,300,0.66,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,400,6.54,MONKFISH,GOOSEFISH
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,1191,0.543,Skate;LITTLE OR WINTER; Unspecified,LEUCORAJA SP.
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,2212,0.081,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,2214,0.274,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,2550,2.01,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,4511,1.78,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,6118,0.003,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,8500,0.301,JELLYFISHES,SCYPHOZOA C.
NED2020025,62,4251.06,6540.08,4249.54,6541.1,14.7,6.2,32.62,478835,8600,0.119,SPONGES,PORIFERA P.
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,10,3.35,COD(ATLANTIC),GADUS MORHUA
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,11,1.39,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,11,101.34,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,13,0.008,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,14,2.264,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,16,6.39,POLLOCK,POLLACHIUS VIRENS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,23,3.28,REDFISH UNSEPARATED,SEBASTES SP.
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,30,24.78,HALIBUT(ATLANTIC),HIPPOGLOSSUS HIPPOGLOSSUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,40,0.338,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,42,3.32,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,43,24.08,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,50,2.84,STRIPED ATLANTIC WOLFFISH,ANARHICHAS LUPUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,122,0.161,CUNNER,TAUTOGOLABRUS ADSPERSUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,203,6.98,LITTLE SKATE,LEUCORAJA ERINACEA
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,204,6.14,WINTER SKATE,LEUCORAJA OCELLATA
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,220,678.77,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,300,5.6,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,304,0.011,MAILED SCULPIN,TRIGLOPS MURRAYI
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,320,4.121,SEA RAVEN,HEMITRIPTERUS AMERICANUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,400,1.56,MONKFISH,GOOSEFISH
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,640,0.23,OCEAN POUT,ZOARCES AMERICANUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,1191,0.87,Skate;LITTLE OR WINTER; Unspecified,LEUCORAJA SP.
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,1821,0.002,SEA SQUIRTS,ASCIDIA SP.
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,2212,0.072,PANDALUS MONTAGUI,PANDALUS MONTAGUI
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,2214,0.035,DICHELOPANDALUS LEPTOCERUS,DICHELOPANDALUS LEPTOCERUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,2417,0.002,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,2511,0.014,JONAH CRAB,CANCER BOREALIS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,2527,0.001,TOAD CRAB,HYAS ARANEUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,2550,43.28,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,2562,0.068,PAGURUS ACADIANUS,PAGURUS ACADIANUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,4321,2.534,SEA SCALLOP,PLACOPECTEN MAGELLANICUS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,6100,0.044,ASTEROIDEA S.C.,ASTEROIDEA S.C.
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,6111,0.271,ASTERIAS RUBENS,ASTERIAS RUBENS
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,6117,0.084,HIPPASTERIA PHRYGIANA,HIPPASTERIA PHRYGIANA
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,6118,0.136,BLOOD STAR (GENUS),HENRICIA SP.
NED2020025,63,4249.66,6554.63,4250.19,6552.31,12.8,7.8,32.84,478839,8600,3.48,SPONGES,PORIFERA P.
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,11,1.191,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,11,221.94,HADDOCK,MELANOGRAMMUS AEGLEFINUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,13,0.014,SQUIRREL OR RED HAKE,UROPHYCIS CHUSS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,14,0.284,SILVER HAKE,MERLUCCIUS BILINEARIS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,16,0.523,POLLOCK,POLLACHIUS VIRENS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,30,34.87,HALIBUT(ATLANTIC),HIPPOGLOSSUS HIPPOGLOSSUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,42,5.1,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,43,36.7,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,60,0.129,HERRING(ATLANTIC),CLUPEA HARENGUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,122,0.449,CUNNER,TAUTOGOLABRUS ADSPERSUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,203,5.522,LITTLE SKATE,LEUCORAJA ERINACEA
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,204,94.53,WINTER SKATE,LEUCORAJA OCELLATA
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,220,240.8,SPINY DOGFISH,SQUALUS ACANTHIAS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,300,13.34,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,303,0.002,GRUBBY OR LITTLE SCULPIN,MYOXOCEPHALUS AENAEUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,320,7.96,SEA RAVEN,HEMITRIPTERUS AMERICANUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,400,1.5,MONKFISH,GOOSEFISH
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,610,0.031,NORTHERN SAND LANCE,AMMODYTES DUBIUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,1812,0.009,BOLTENIA OVIFERA,BOLTENIA OVIFERA
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,2511,0.23,JONAH CRAB,CANCER BOREALIS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,2513,0.542,ATLANTIC ROCK CRAB,CANCER IRRORATUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,2527,0.008,TOAD CRAB,HYAS ARANEUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,2550,246.57,AMERICAN LOBSTER,HOMARUS AMERICANUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,2990,0.034,BARNACLES,CIRRIPEDIA S.C.
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,4321,1.132,SEA SCALLOP,PLACOPECTEN MAGELLANICUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,4330,0.051,MUSSELS (NS),MYTILIDAE F.
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,4511,0.331,SHORT-FIN SQUID,ILLEX ILLECEBROSUS
NED2020025,64,4243.82,6603.89,4242.08,6603.97,11.4,8.8,32.72,478843,6111,0.107,ASTERIAS RUBENS,ASTERIAS RUBENS
